run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,units
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,33,7.412583,1778073290.921443,0.533333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,34,7.42925,1778073290.93811,0.55,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,35,7.445917,1778073290.954777,0.566667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,36,7.462583,1778073290.971443,0.583333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,37,7.47925,1778073290.98811,0.6,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,38,7.495917,1778073291.004777,0.616667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,39,7.512583,1778073291.021444,0.633333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,40,7.52925,1778073291.03811,0.65,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,41,7.545917,1778073291.054777,0.666667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,42,7.562583,1778073291.071444,0.683333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,43,7.57925,1778073291.08811,0.7,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,44,7.595917,1778073291.104777,0.716667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,45,7.612583,1778073291.121444,0.733333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,46,7.62925,1778073291.13811,0.75,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,47,7.645917,1778073291.154777,0.766667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,48,7.662583,1778073291.171443,0.783333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,49,7.67925,1778073291.18811,0.8,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,50,7.695917,1778073291.204777,0.816667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,51,7.712583,1778073291.221443,0.833333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,52,7.72925,1778073291.23811,0.85,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,53,7.745917,1778073291.254777,0.866667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,54,7.762583,1778073291.271444,0.883333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,55,7.77925,1778073291.28811,0.9,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,56,7.795917,1778073291.304777,0.916667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,57,7.812583,1778073291.321444,0.933333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,58,7.82925,1778073291.33811,0.95,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,59,7.845917,1778073291.354777,0.966667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,60,7.862583,1778073291.371444,0.983333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,61,7.87925,1778073291.38811,1.0,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,62,7.895917,1778073291.404777,1.016667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,63,7.912583,1778073291.421443,1.033333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,64,7.92925,1778073291.43811,1.05,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,65,7.945917,1778073291.454777,1.066667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,66,7.962583,1778073291.471443,1.083333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,67,7.97925,1778073291.48811,1.1,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,68,7.995917,1778073291.504777,1.116667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,69,8.012583,1778073291.521444,1.133333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,70,8.02925,1778073291.53811,1.15,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,71,8.045917,1778073291.554777,1.166667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,72,8.062583,1778073291.571444,1.183333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,73,8.07925,1778073291.58811,1.2,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,74,8.095917,1778073291.604777,1.216667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,75,8.112583,1778073291.621444,1.233333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,76,8.12925,1778073291.63811,1.25,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,77,8.145917,1778073291.654777,1.266667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,78,8.162583,1778073291.671443,1.283333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,79,8.17925,1778073291.68811,1.3,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,80,8.195917,1778073291.704777,1.316667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,81,8.212583,1778073291.721443,1.333333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,82,8.22925,1778073291.73811,1.35,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,83,8.245917,1778073291.754777,1.366667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,84,8.262583,1778073291.771444,1.383333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,85,8.27925,1778073291.78811,1.4,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,86,8.295917,1778073291.804777,1.416667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,87,8.312583,1778073291.821444,1.433333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,88,8.32925,1778073291.83811,1.45,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,89,8.345917,1778073291.854777,1.466667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,90,8.362583,1778073291.871444,1.483333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,91,8.37925,1778073291.88811,1.5,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,92,8.395917,1778073291.904777,1.516667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,93,8.412583,1778073291.921443,1.533333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,94,8.42925,1778073291.93811,1.55,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,95,8.445917,1778073291.954777,1.566667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,96,8.462583,1778073291.971443,1.583333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,97,8.47925,1778073291.98811,1.6,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,98,8.495917,1778073292.004777,1.616667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,99,8.512583,1778073292.021444,1.633333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,100,8.52925,1778073292.03811,1.65,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,101,8.545917,1778073292.054777,1.666667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,102,8.562583,1778073292.071444,1.683333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,103,8.57925,1778073292.08811,1.7,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,104,8.595917,1778073292.104777,1.716667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,105,8.612583,1778073292.121444,1.733333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,106,8.62925,1778073292.13811,1.75,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,107,8.645917,1778073292.154777,1.766667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,108,8.662583,1778073292.171443,1.783333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,109,8.67925,1778073292.18811,1.8,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,110,8.695917,1778073292.204777,1.816667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,111,8.712583,1778073292.221443,1.833333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,112,8.72925,1778073292.23811,1.85,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,113,8.745917,1778073292.254777,1.866667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,114,8.762583,1778073292.271444,1.883333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,115,8.77925,1778073292.28811,1.9,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,116,8.795917,1778073292.304777,1.916667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,117,8.812583,1778073292.321444,1.933333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,118,8.82925,1778073292.33811,1.95,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,119,8.845917,1778073292.354777,1.966667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,120,8.862583,1778073292.371444,1.983333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,121,8.87925,1778073292.38811,2.0,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,122,8.895917,1778073292.404777,2.016667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,123,8.912583,1778073292.421443,2.033333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,124,8.92925,1778073292.43811,2.05,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,125,8.945917,1778073292.454777,2.066667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,126,8.962583,1778073292.471443,2.083333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,127,8.97925,1778073292.48811,2.1,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,128,8.995917,1778073292.504777,2.116667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,129,9.012583,1778073292.521444,2.133333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,130,9.02925,1778073292.53811,2.15,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,131,9.045917,1778073292.554777,2.166667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,132,9.062583,1778073292.571444,2.183333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,133,9.07925,1778073292.58811,2.2,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,134,9.095917,1778073292.604777,2.216667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,135,9.112583,1778073292.621444,2.233333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,136,9.12925,1778073292.63811,2.25,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,137,9.145917,1778073292.654777,2.266667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,138,9.162583,1778073292.671443,2.283333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,139,9.17925,1778073292.68811,2.3,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,140,9.195917,1778073292.704777,2.316667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,141,9.212583,1778073292.721443,2.333333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,142,9.22925,1778073292.73811,2.35,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,143,9.245917,1778073292.754777,2.366667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,144,9.262583,1778073292.771444,2.383333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,145,9.27925,1778073292.78811,2.4,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,146,9.295917,1778073292.804777,2.416667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,147,9.312583,1778073292.821444,2.433333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,148,9.32925,1778073292.83811,2.45,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,149,9.345917,1778073292.854777,2.466667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,150,9.362583,1778073292.871444,2.483333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,151,9.37925,1778073292.88811,2.5,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,152,9.395917,1778073292.904777,2.516667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,153,9.412583,1778073292.921443,2.533333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,154,9.42925,1778073292.93811,2.55,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,155,9.445917,1778073292.954777,2.566667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,156,9.462583,1778073292.971443,2.583333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,157,9.47925,1778073292.98811,2.6,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,158,9.495917,1778073293.004777,2.616667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,159,9.512583,1778073293.021444,2.633333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,160,9.52925,1778073293.03811,2.65,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,161,9.545917,1778073293.054777,2.666667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,162,9.562583,1778073293.071444,2.683333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,163,9.57925,1778073293.08811,2.7,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,164,9.595917,1778073293.104777,2.716667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,165,9.612583,1778073293.121444,2.733333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,166,9.62925,1778073293.13811,2.75,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,167,9.645917,1778073293.154777,2.766667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,168,9.662583,1778073293.171443,2.783333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,169,9.67925,1778073293.18811,2.8,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,170,9.695917,1778073293.204777,2.816667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,171,9.712583,1778073293.221443,2.833333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,172,9.72925,1778073293.23811,2.85,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,173,9.745917,1778073293.254777,2.866667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,174,9.762583,1778073293.271444,2.883333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,175,9.77925,1778073293.28811,2.9,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,176,9.795917,1778073293.304777,2.916667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,177,9.812583,1778073293.321444,2.933333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,178,9.82925,1778073293.33811,2.95,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,179,9.845917,1778073293.354777,2.966667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,180,9.862583,1778073293.371444,2.983333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,181,9.87925,1778073293.38811,3.0,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,182,9.895917,1778073293.404777,3.016667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,183,9.912583,1778073293.421443,3.033333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,184,9.92925,1778073293.43811,3.05,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,185,9.945917,1778073293.454777,3.066667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,186,9.962583,1778073293.471443,3.083333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,187,9.97925,1778073293.48811,3.1,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,188,9.995917,1778073293.504777,3.116667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,189,10.012583,1778073293.521444,3.133333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,190,10.02925,1778073293.53811,3.15,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,191,10.045917,1778073293.554777,3.166667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,192,10.062583,1778073293.571444,3.183333,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,193,10.07925,1778073293.58811,3.2,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,194,10.095917,1778073293.604777,3.216667,-122.0,-258.0,pix
real_001_s001_2026-05-06_15-14-43-508,001,001,1,P001,P001.ppm,195,10.112583,1778073293.621444,3.233333,-122.0,-258.0,pix
