run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,units
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,17,17.017648,1778074256.914181,0.266667,-119.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,18,17.034315,1778074256.930848,0.283333,-119.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,19,17.050982,1778074256.947514,0.3,-119.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,20,17.067648,1778074256.964181,0.316667,-118.966,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,21,17.084315,1778074256.980848,0.333333,-118.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,22,17.100982,1778074256.997514,0.35,-118.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,23,17.117648,1778074257.014181,0.366667,-118.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,24,17.134315,1778074257.030848,0.383333,-118.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,25,17.150982,1778074257.047514,0.4,-117.935,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,26,17.167648,1778074257.064181,0.416667,-116.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,27,17.184315,1778074257.080848,0.433333,-116.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,28,17.200982,1778074257.097514,0.45,-116.0,59.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,29,17.217648,1778074257.114181,0.466667,-116.066,59.066,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,30,17.234315,1778074257.130848,0.483333,-118.0,61.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,31,17.250982,1778074257.147514,0.5,-118.0,59.76,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,32,17.267648,1778074257.164181,0.516667,-117.84,20.489,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,33,17.284315,1778074257.180848,0.533333,-113.0,-86.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,34,17.300982,1778074257.197514,0.55,-112.938,-89.324,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,35,17.317648,1778074257.214181,0.566667,-111.0,-194.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,36,17.334315,1778074257.230848,0.583333,-111.061,-197.25,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,37,17.350982,1778074257.247514,0.6,-113.0,-300.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,38,17.367648,1778074257.264181,0.616667,-113.184,-303.22,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,39,17.384315,1778074257.280848,0.633333,-119.0,-405.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,40,17.400982,1778074257.297514,0.65,-119.295,-406.946,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,41,17.417648,1778074257.314181,0.666667,-129.573,-470.749,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,42,17.434315,1778074257.330848,0.683333,-145.0,-464.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,43,17.450982,1778074257.347514,0.7,-145.372,-463.857,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,44,17.467648,1778074257.364181,0.716667,-158.0,-459.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,45,17.484315,1778074257.380848,0.733333,-158.235,-458.912,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,46,17.500982,1778074257.397514,0.75,-166.0,-456.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,47,17.517648,1778074257.414181,0.766667,-166.161,-455.968,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,48,17.534315,1778074257.430848,0.783333,-171.0,-455.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,49,17.550982,1778074257.447514,0.8,-171.094,-454.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,50,17.567648,1778074257.464181,0.816667,-174.0,-454.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,51,17.584315,1778074257.480848,0.833333,-174.0,-453.971,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,52,17.600982,1778074257.497514,0.85,-173.955,-452.977,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,53,17.617648,1778074257.514181,0.866667,-172.0,-452.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,54,17.634315,1778074257.530848,0.883333,-171.677,-451.971,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,55,17.650982,1778074257.547514,0.9,-161.0,-451.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,56,17.667648,1778074257.564181,0.916667,-160.45,-450.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,57,17.684315,1778074257.580848,0.933333,-143.0,-450.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,58,17.700982,1778074257.597514,0.95,-142.305,-449.968,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,59,17.717648,1778074257.614181,0.966667,-120.507,-449.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,60,17.734315,1778074257.630848,0.983333,-107.0,-449.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,61,17.750982,1778074257.647514,1.0,-106.519,-448.943,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,62,17.767648,1778074257.664181,1.016667,-90.0,-447.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,63,17.784315,1778074257.680848,1.033333,-89.692,-447.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,64,17.800982,1778074257.697514,1.05,-78.0,-447.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,65,17.817648,1778074257.714181,1.066667,-77.593,-446.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,66,17.834315,1778074257.730848,1.083333,-65.0,-446.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,67,17.850982,1778074257.747514,1.1,-64.808,-445.175,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,68,17.867648,1778074257.764181,1.116667,-58.0,-416.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,69,17.884315,1778074257.780848,1.133333,-58.148,-413.454,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,70,17.900982,1778074257.797514,1.15,-63.204,-327.46,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,71,17.917648,1778074257.814181,1.166667,-70.0,-243.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,72,17.934315,1778074257.830848,1.183333,-70.233,-239.62,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,73,17.950982,1778074257.847514,1.2,-76.0,-156.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,74,17.967648,1778074257.864181,1.216667,-76.269,-153.69,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,75,17.984315,1778074257.880848,1.233333,-86.0,-70.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,76,18.000982,1778074257.897514,1.25,-86.246,-68.156,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,77,18.017648,1778074257.914181,1.266667,-94.0,-10.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,78,18.034315,1778074257.930848,1.283333,-94.0,-9.97,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,79,18.050982,1778074257.947514,1.3,-94.0,-9.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,80,18.067648,1778074257.964181,1.316667,-94.0,-8.974,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,81,18.084315,1778074257.980848,1.333333,-93.977,-7.977,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,82,18.100982,1778074257.997514,1.35,-92.0,-6.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,83,18.117648,1778074258.014181,1.366667,-92.0,-5.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,84,18.134315,1778074258.030848,1.383333,-92.0,-5.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,85,18.150982,1778074258.047514,1.4,-92.0,-4.972,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,86,18.167648,1778074258.064181,1.416667,-92.0,-4.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,87,18.184315,1778074258.080848,1.433333,-92.0,-4.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,88,18.200982,1778074258.097514,1.45,-92.0,-4.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,89,18.217648,1778074258.114181,1.466667,-92.0,-3.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,90,18.234315,1778074258.130848,1.483333,-91.92,-2.96,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,91,18.250982,1778074258.147514,1.5,-90.0,-2.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,92,18.267648,1778074258.164181,1.516667,-89.771,-2.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,93,18.284315,1778074258.180848,1.533333,-81.0,-2.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,94,18.300982,1778074258.197514,1.55,-80.263,-2.085,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,95,18.317648,1778074258.214181,1.566667,-55.0,-5.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,96,18.334315,1778074258.230848,1.583333,-54.352,-5.075,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,97,18.350982,1778074258.247514,1.6,-29.0,-8.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,98,18.367648,1778074258.264181,1.616667,-28.342,-8.079,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,99,18.384315,1778074258.280848,1.633333,-4.0,-11.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,100,18.400982,1778074258.297514,1.65,-3.28,-11.083,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,101,18.417648,1778074258.314181,1.666667,22.514,-14.086,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,102,18.434315,1778074258.330848,1.683333,40.0,-17.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,103,18.450982,1778074258.347514,1.7,40.0,-17.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,104,18.467648,1778074258.364181,1.716667,40.0,-17.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,105,18.484315,1778074258.380848,1.733333,40.029,-17.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,106,18.500982,1778074258.397514,1.75,41.0,-17.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,107,18.517648,1778074258.414181,1.766667,41.301,-17.271,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,108,18.534315,1778074258.430848,1.783333,51.0,-26.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,109,18.550982,1778074258.447514,1.8,51.721,-26.61,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,110,18.567648,1778074258.464181,1.816667,77.439,-48.384,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,111,18.584315,1778074258.480848,1.833333,93.0,-62.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,112,18.600982,1778074258.497514,1.85,93.293,-62.293,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,113,18.617648,1778074258.514181,1.866667,107.0,-76.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,114,18.634315,1778074258.530848,1.883333,107.646,-76.674,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,115,18.650982,1778074258.547514,1.9,130.0,-100.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,116,18.667648,1778074258.564181,1.916667,130.562,-100.776,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,117,18.684315,1778074258.580848,1.933333,151.0,-129.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,118,18.700982,1778074258.597514,1.95,151.083,-129.469,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,119,18.717648,1778074258.614181,1.966667,153.946,-146.408,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,120,18.734315,1778074258.630848,1.983333,152.0,-161.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,121,18.750982,1778074258.647514,2.0,151.897,-161.548,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,122,18.767648,1778074258.664181,2.016667,149.0,-177.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,123,18.784315,1778074258.680848,2.033333,148.922,-177.389,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,124,18.800982,1778074258.697514,2.05,146.0,-192.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,125,18.817648,1778074258.714181,2.066667,145.944,-192.226,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,126,18.834315,1778074258.730848,2.083333,144.0,-200.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,127,18.850982,1778074258.747514,2.1,143.952,-200.144,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,128,18.867648,1778074258.764181,2.116667,141.971,-206.059,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,129,18.884315,1778074258.780848,2.133333,141.0,-208.031,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,130,18.900982,1778074258.797514,2.15,140.924,-209.051,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,131,18.917648,1778074258.814181,2.166667,138.0,-211.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,132,18.934315,1778074258.830848,2.183333,137.919,-211.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,133,18.950982,1778074258.847514,2.2,136.0,-211.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,134,18.967648,1778074258.864181,2.216667,135.971,-210.942,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,135,18.984315,1778074258.880848,2.233333,135.0,-209.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,136,19.000982,1778074258.897514,2.25,135.0,-208.973,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,137,19.017648,1778074258.914181,2.266667,134.968,-207.905,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,138,19.034315,1778074258.930848,2.283333,134.0,-205.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,139,19.050982,1778074258.947514,2.3,134.0,-204.843,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,140,19.067648,1778074258.964181,2.316667,134.0,-198.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,141,19.084315,1778074258.980848,2.333333,134.0,-197.115,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,142,19.100982,1778074258.997514,2.35,134.0,-167.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,143,19.117648,1778074259.014181,2.366667,134.0,-165.079,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,144,19.134315,1778074259.030848,2.383333,134.0,-94.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,145,19.150982,1778074259.047514,2.4,134.0,-91.871,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,146,19.167648,1778074259.064181,2.416667,134.0,-26.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,147,19.184315,1778074259.080848,2.433333,134.0,-24.261,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,148,19.200982,1778074259.097514,2.45,133.97,42.956,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,149,19.217648,1778074259.114181,2.466667,133.0,106.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,150,19.234315,1778074259.130848,2.483333,133.0,107.339,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,151,19.250982,1778074259.147514,2.5,133.0,147.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,152,19.267648,1778074259.164181,2.516667,132.947,147.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,153,19.284315,1778074259.180848,2.533333,131.0,147.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,154,19.300982,1778074259.197514,2.55,130.973,147.08,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,155,19.317648,1778074259.214181,2.566667,130.0,150.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,156,19.334315,1778074259.230848,2.583333,129.941,150.088,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,157,19.350982,1778074259.247514,2.6,128.0,153.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,158,19.367648,1778074259.264181,2.616667,128.0,153.103,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,159,19.384315,1778074259.280848,2.633333,127.979,156.062,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,160,19.400982,1778074259.297514,2.65,127.0,159.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,161,19.417648,1778074259.314181,2.666667,126.981,159.058,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,162,19.434315,1778074259.330848,2.683333,126.0,162.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,163,19.450982,1778074259.347514,2.7,126.0,162.056,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,164,19.467648,1778074259.364181,2.716667,126.0,164.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,165,19.484315,1778074259.380848,2.733333,126.0,164.025,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,166,19.500982,1778074259.397514,2.75,126.0,165.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,167,19.517648,1778074259.414181,2.766667,126.053,165.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,168,19.534315,1778074259.430848,2.783333,128.049,164.976,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,169,19.550982,1778074259.447514,2.8,130.0,164.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,170,19.567648,1778074259.464181,2.816667,130.0,163.952,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,171,19.584315,1778074259.480848,2.833333,130.0,162.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,172,19.600982,1778074259.497514,2.85,130.019,161.942,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,173,19.617648,1778074259.514181,2.866667,131.0,159.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,174,19.634315,1778074259.530848,2.883333,131.048,158.928,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,175,19.650982,1778074259.547514,2.9,133.0,156.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,176,19.667648,1778074259.564181,2.916667,133.0,155.975,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,177,19.684315,1778074259.580848,2.933333,133.0,154.952,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,178,19.700982,1778074259.597514,2.95,133.0,153.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,179,19.717648,1778074259.614181,2.966667,133.0,152.972,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,180,19.734315,1778074259.630848,2.983333,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,181,19.750982,1778074259.647514,3.0,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,182,19.767648,1778074259.664181,3.016667,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,183,19.784315,1778074259.680848,3.033333,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,184,19.800982,1778074259.697514,3.05,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,185,19.817648,1778074259.714181,3.066667,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,186,19.834315,1778074259.730848,3.083333,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,187,19.850982,1778074259.747514,3.1,133.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,188,19.867648,1778074259.764181,3.116667,132.916,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,189,19.884315,1778074259.780848,3.133333,130.0,152.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,190,19.900982,1778074259.797514,3.15,129.532,151.964,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,191,19.917648,1778074259.814181,3.166667,104.0,150.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,192,19.934315,1778074259.830848,3.183333,101.792,149.969,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,193,19.950982,1778074259.847514,3.2,33.0,149.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,194,19.967648,1778074259.864181,3.216667,31.285,148.925,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,195,19.984315,1778074259.880848,3.233333,-36.0,146.0,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,196,20.000982,1778074259.897514,3.25,-37.68,145.95,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,197,20.017648,1778074259.914181,3.266667,-104.09,143.954,pix
real_002_s001_2026-05-06_15-30-39-896,002,001,1,P002,P002.ppm,198,20.034315,1778074259.930848,3.283333,-174.0,141.0,pix
