run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,303,77.147067,1779113452.609789,5.033333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,304,77.163733,1779113452.626456,5.05,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,305,77.1804,1779113452.643122,5.066667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,306,77.197067,1779113452.659789,5.083333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,307,77.213733,1779113452.676456,5.1,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,308,77.2304,1779113452.693122,5.116667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,309,77.247067,1779113452.709789,5.133333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,310,77.263733,1779113452.726456,5.15,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,311,77.2804,1779113452.743123,5.166667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,312,77.297067,1779113452.759789,5.183333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,313,77.313733,1779113452.776456,5.2,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,314,77.3304,1779113452.793123,5.216667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,315,77.347067,1779113452.809789,5.233333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,316,77.363733,1779113452.826456,5.25,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,317,77.3804,1779113452.843122,5.266667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,318,77.397067,1779113452.859789,5.283333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,319,77.413733,1779113452.876456,5.3,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,320,77.4304,1779113452.893122,5.316667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,321,77.447067,1779113452.909789,5.333333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,322,77.463733,1779113452.926456,5.35,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,323,77.4804,1779113452.943122,5.366667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,324,77.497067,1779113452.959789,5.383333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,325,77.513733,1779113452.976456,5.4,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,326,77.5304,1779113452.993123,5.416667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,327,77.547067,1779113453.009789,5.433333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,328,77.563733,1779113453.026456,5.45,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,329,77.5804,1779113453.043123,5.466667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,330,77.597067,1779113453.059789,5.483333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,331,77.613733,1779113453.076456,5.5,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,332,77.6304,1779113453.093122,5.516667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,333,77.647067,1779113453.109789,5.533333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,334,77.663733,1779113453.126456,5.55,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,335,77.6804,1779113453.143122,5.566667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,336,77.697067,1779113453.159789,5.583333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,337,77.713733,1779113453.176456,5.6,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,338,77.7304,1779113453.193122,5.616667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,339,77.747067,1779113453.209789,5.633333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,340,77.763733,1779113453.226456,5.65,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,341,77.7804,1779113453.243123,5.666667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,342,77.797067,1779113453.259789,5.683333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,343,77.813733,1779113453.276456,5.7,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,344,77.8304,1779113453.293123,5.716667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,345,77.847067,1779113453.309789,5.733333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,346,77.863733,1779113453.326456,5.75,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,347,77.8804,1779113453.343122,5.766667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,348,77.897067,1779113453.359789,5.783333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,349,77.913733,1779113453.376456,5.8,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,350,77.9304,1779113453.393122,5.816667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,351,77.947067,1779113453.409789,5.833333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,352,77.963733,1779113453.426456,5.85,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,353,77.9804,1779113453.443122,5.866667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,354,77.997067,1779113453.459789,5.883333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,355,78.013733,1779113453.476456,5.9,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,356,78.0304,1779113453.493123,5.916667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,357,78.047067,1779113453.509789,5.933333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,358,78.063733,1779113453.526456,5.95,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,359,78.0804,1779113453.543123,5.966667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,360,78.097067,1779113453.559789,5.983333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,361,78.113733,1779113453.576456,6.0,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,362,78.1304,1779113453.593122,6.016667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,363,78.147067,1779113453.609789,6.033333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,364,78.163733,1779113453.626456,6.05,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,365,78.1804,1779113453.643122,6.066667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,366,78.197067,1779113453.659789,6.083333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,367,78.213733,1779113453.676456,6.1,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,368,78.2304,1779113453.693122,6.116667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,369,78.247067,1779113453.709789,6.133333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,370,78.263733,1779113453.726456,6.15,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,371,78.2804,1779113453.743123,6.166667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,372,78.297067,1779113453.759789,6.183333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,373,78.313733,1779113453.776456,6.2,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,374,78.3304,1779113453.793123,6.216667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,375,78.347067,1779113453.809789,6.233333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,376,78.363733,1779113453.826456,6.25,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,377,78.3804,1779113453.843122,6.266667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,378,78.397067,1779113453.859789,6.283333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,379,78.413733,1779113453.876456,6.3,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,380,78.4304,1779113453.893122,6.316667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,381,78.447067,1779113453.909789,6.333333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,382,78.463733,1779113453.926456,6.35,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,383,78.4804,1779113453.943122,6.366667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,384,78.497067,1779113453.959789,6.383333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,385,78.513733,1779113453.976456,6.4,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,386,78.5304,1779113453.993123,6.416667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,387,78.547067,1779113454.009789,6.433333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,388,78.563733,1779113454.026456,6.45,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,389,78.5804,1779113454.043123,6.466667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,390,78.597067,1779113454.059789,6.483333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,391,78.613733,1779113454.076456,6.5,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,392,78.6304,1779113454.093122,6.516667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,393,78.647067,1779113454.109789,6.533333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,394,78.663733,1779113454.126456,6.55,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,395,78.6804,1779113454.143122,6.566667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,396,78.697067,1779113454.159789,6.583333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,397,78.713733,1779113454.176456,6.6,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,398,78.7304,1779113454.193122,6.616667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,399,78.747067,1779113454.209789,6.633333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,400,78.763733,1779113454.226456,6.65,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,401,78.7804,1779113454.243123,6.666667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,402,78.797067,1779113454.259789,6.683333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,403,78.813733,1779113454.276456,6.7,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,404,78.8304,1779113454.293123,6.716667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,405,78.847067,1779113454.309789,6.733333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,406,78.863733,1779113454.326456,6.75,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,407,78.8804,1779113454.343122,6.766667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,408,78.897067,1779113454.359789,6.783333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,409,78.913733,1779113454.376456,6.8,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,410,78.9304,1779113454.393122,6.816667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,411,78.947067,1779113454.409789,6.833333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,412,78.963733,1779113454.426456,6.85,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,413,78.9804,1779113454.443122,6.866667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,414,78.997067,1779113454.459789,6.883333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,415,79.013733,1779113454.476456,6.9,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,416,79.0304,1779113454.493123,6.916667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,417,79.047067,1779113454.509789,6.933333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,418,79.063733,1779113454.526456,6.95,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,419,79.0804,1779113454.543123,6.966667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,420,79.097067,1779113454.559789,6.983333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,421,79.113733,1779113454.576456,7.0,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,422,79.1304,1779113454.593122,7.016667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,423,79.147067,1779113454.609789,7.033333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,424,79.163733,1779113454.626456,7.05,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,425,79.1804,1779113454.643122,7.066667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,426,79.197067,1779113454.659789,7.083333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,427,79.213733,1779113454.676456,7.1,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,428,79.2304,1779113454.693122,7.116667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,429,79.247067,1779113454.709789,7.133333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,430,79.263733,1779113454.726456,7.15,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,431,79.2804,1779113454.743123,7.166667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,432,79.297067,1779113454.759789,7.183333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,433,79.313733,1779113454.776456,7.2,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,434,79.3304,1779113454.793123,7.216667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,435,79.347067,1779113454.809789,7.233333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,436,79.363733,1779113454.826456,7.25,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,437,79.3804,1779113454.843122,7.266667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,438,79.397067,1779113454.859789,7.283333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,439,79.413733,1779113454.876456,7.3,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,440,79.4304,1779113454.893122,7.316667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,441,79.447067,1779113454.909789,7.333333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,442,79.463733,1779113454.926456,7.35,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,443,79.4804,1779113454.943122,7.366667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,444,79.497067,1779113454.959789,7.383333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,445,79.513733,1779113454.976456,7.4,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,446,79.5304,1779113454.993123,7.416667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,447,79.547067,1779113455.009789,7.433333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,448,79.563733,1779113455.026456,7.45,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,449,79.5804,1779113455.043123,7.466667,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,450,79.597067,1779113455.059789,7.483333,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-09-35-461,001,001,1,020,020.jpg,451,79.613733,1779113455.076456,7.5,-1400.0,-412.0,2940,1912,1.188406,0.82,0.0,0.0,pix
